Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[917]    0.0    0.00    0.00     772         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [917]
                0.00    0.00    1544/24768       std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [488]
-----------------------------------------------
                0.00    0.00     587/587         seed_selection_algorithm(std::vector<Seed, std::allocator<Seed> > const&) [67]
[918]    0.0    0.00    0.00     587         std::remove_reference<BFS_Tree&>::type&& std::move<BFS_Tree&>(BFS_Tree&) [918]
-----------------------------------------------
                0.00    0.00       1/493         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [1202]
                0.00    0.00       7/493         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [264]
                0.00    0.00     485/493         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::begin() [925]
[919]    0.0    0.00    0.00     493         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [919]
-----------------------------------------------
                0.00    0.00     486/486         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::empty() const [921]
[920]    0.0    0.00    0.00     486         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::size() const [920]
-----------------------------------------------
                0.00    0.00     486/486         std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::empty() const [922]
[921]    0.0    0.00    0.00     486         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::empty() const [921]
                0.00    0.00     486/486         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::size() const [920]
-----------------------------------------------
                0.00    0.00     486/486         seed_selection_algorithm(std::vector<Seed, std::allocator<Seed> > const&) [67]
[922]    0.0    0.00    0.00     486         std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::empty() const [922]
                0.00    0.00     486/486         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::empty() const [921]
-----------------------------------------------
                0.00    0.00     485/485         void std::allocator_traits<std::allocator<Seed> >::construct<Seed, int&, double&>(std::allocator<Seed>&, Seed*, int&, double&) [928]
[923]    0.0    0.00    0.00     485         void __gnu_cxx::new_allocator<Seed>::construct<Seed, int&, double&>(Seed*, int&, double&) [923]
                0.00    0.00     485/19966       int& std::forward<int&>(std::remove_reference<int&>::type&) [506]
                0.00    0.00     485/4518        double& std::forward<double&>(std::remove_reference<double&>::type&) [710]
                0.00    0.00     485/3512296     operator new(unsigned long, void*) [291]
                0.00    0.00     485/1499        Seed::Seed(int, double) [885]
-----------------------------------------------
                0.00    0.00     485/485         std::unordered_map<int, BFS_Tree, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, BFS_Tree> > >::end() [926]
[924]    0.0    0.00    0.00     485         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end() [924]
                0.00    0.00     485/2998        std::__detail::_Node_iterator<std::pair<int const, BFS_Tree>, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<int const, BFS_Tree>, false>*) [767]
-----------------------------------------------
                0.00    0.00     485/485         std::unordered_map<int, BFS_Tree, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, BFS_Tree> > >::begin() [927]
[925]    0.0    0.00    0.00     485         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::begin() [925]
                0.00    0.00     485/493         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [919]
                0.00    0.00     485/2998        std::__detail::_Node_iterator<std::pair<int const, BFS_Tree>, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<int const, BFS_Tree>, false>*) [767]
-----------------------------------------------
                0.00    0.00     485/485         seed_selection_algorithm(std::vector<Seed, std::allocator<Seed> > const&) [67]
[926]    0.0    0.00    0.00     485         std::unordered_map<int, BFS_Tree, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, BFS_Tree> > >::end() [926]
                0.00    0.00     485/485         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end() [924]
-----------------------------------------------
                0.00    0.00     485/485         seed_selection_algorithm(std::vector<Seed, std::allocator<Seed> > const&) [67]
[927]    0.0    0.00    0.00     485         std::unordered_map<int, BFS_Tree, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, BFS_Tree> > >::begin() [927]
                0.00    0.00     485/485         std::_Hashtable<int, std::pair<int const, BFS_Tree>, std::allocator<std::pair<int const, BFS_Tree> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::begin() [925]
-----------------------------------------------
                0.00    0.00      10/485         void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int&, double&) [995]
                0.00    0.00     475/485         Seed& std::vector<Seed, std::allocator<Seed> >::emplace_back<int&, double&>(int&, double&) [929]
[928]    0.0    0.00    0.00     485         void std::allocator_traits<std::allocator<Seed> >::construct<Seed, int&, double&>(std::allocator<Seed>&, Seed*, int&, double&) [928]
                0.00    0.00     485/4518        double& std::forward<double&>(std::remove_reference<double&>::type&) [710]
                0.00    0.00     485/19966       int& std::forward<int&>(std::remove_reference<int&>::type&) [506]
                0.00    0.00     485/485         void __gnu_cxx::new_allocator<Seed>::construct<Seed, int&, double&>(Seed*, int&, double&) [923]
-----------------------------------------------
                0.00    0.00     485/485         seed_selection_algorithm(std::vector<Seed, std::allocator<Seed> > const&) [67]
[929]    0.0    0.00    0.00     485         Seed& std::vector<Seed, std::allocator<Seed> >::emplace_back<int&, double&>(int&, double&) [929]
                0.00    0.00     485/4518        double& std::forward<double&>(std::remove_reference<double&>::type&) [710]
                0.00    0.00     485/19966       int& std::forward<int&>(std::remove_reference<int&>::type&) [506]
                0.00    0.00     485/1499        std::vector<Seed, std::allocator<Seed> >::back() [892]
                0.00    0.00     475/485         void std::allocator_traits<std::allocator<Seed> >::construct<Seed, int&, double&>(std::allocator<Seed>&, Seed*, int&, double&) [928]
                0.00    0.00      10/1520        std::vector<Seed, std::allocator<Seed> >::end() [884]
                0.00    0.00      10/10          void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int&, double&) [995]
-----------------------------------------------
                0.00    0.00     126/126         Seed* std::__relocate_a<Seed*, Seed*, std::allocator<Seed> >(Seed*, Seed*, Seed*, std::allocator<Seed>&) [949]
[930]    0.0    0.00    0.00     126         Seed* std::__niter_base<Seed*>(Seed*) [930]
-----------------------------------------------
                0.00    0.00      11/106         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_less_iter) [1315]
                0.00    0.00      95/106         void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter) [978]
[931]    0.0    0.00    0.00     106         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator--() [931]
-----------------------------------------------
                0.00    0.00      95/95          void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Val_less_iter) [978]
[932]    0.0    0.00    0.00      95         bool __gnu_cxx::__ops::_Val_less_iter::operator()<int, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(int&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) const [932]
                0.00    0.00      95/1845989     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [306]
-----------------------------------------------
                0.00    0.00       1/85          main [1]
                0.00    0.00      84/85          std::vector<Seed, std::allocator<Seed> >::_M_check_len(unsigned long, char const*) const [973]
[933]    0.0    0.00    0.00      85         std::vector<Seed, std::allocator<Seed> >::size() const [933]
-----------------------------------------------
                0.00    0.00      20/84          void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int&, double&) [995]
                0.00    0.00      22/84          void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int const&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int const&, double&) [276]
                0.00    0.00      42/84          __gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >::difference_type __gnu_cxx::operator-<Seed*, std::vector<Seed, std::allocator<Seed> > >(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > > const&, __gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > > const&) [972]
[934]    0.0    0.00    0.00      84         __gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >::base() const [934]
-----------------------------------------------
                0.00    0.00      84/84          DirectedEdge* std::__relocate_a<DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge> >(DirectedEdge*, DirectedEdge*, DirectedEdge*, std::allocator<DirectedEdge>&) [963]
[935]    0.0    0.00    0.00      84         DirectedEdge* std::__niter_base<DirectedEdge*>(DirectedEdge*) [935]
-----------------------------------------------
                0.00    0.00      21/63          __gnu_cxx::new_allocator<Seed>::allocate(unsigned long, void const*) [970]
                0.00    0.00      42/63          __gnu_cxx::new_allocator<Seed>::max_size() const [943]
[936]    0.0    0.00    0.00      63         __gnu_cxx::new_allocator<Seed>::_M_max_size() const [936]
-----------------------------------------------
                0.00    0.00      28/56          __gnu_cxx::__normal_iterator<DirectedEdge*, std::vector<DirectedEdge, std::allocator<DirectedEdge> > >::difference_type __gnu_cxx::operator-<DirectedEdge*, std::vector<DirectedEdge, std::allocator<DirectedEdge> > >(__gnu_cxx::__normal_iterator<DirectedEdge*, std::vector<DirectedEdge, std::allocator<DirectedEdge> > > const&, __gnu_cxx::__normal_iterator<DirectedEdge*, std::vector<DirectedEdge, std::allocator<DirectedEdge> > > const&) [988]
                0.00    0.00      28/56          void std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_M_realloc_insert<DirectedEdge>(__gnu_cxx::__normal_iterator<DirectedEdge*, std::vector<DirectedEdge, std::allocator<DirectedEdge> > >, DirectedEdge&&) [991]
[937]    0.0    0.00    0.00      56         __gnu_cxx::__normal_iterator<DirectedEdge*, std::vector<DirectedEdge, std::allocator<DirectedEdge> > >::base() const [937]
-----------------------------------------------
                0.00    0.00      56/56          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_M_check_len(unsigned long, char const*) const [989]
[938]    0.0    0.00    0.00      56         std::vector<DirectedEdge, std::allocator<DirectedEdge> >::size() const [938]
-----------------------------------------------
                0.00    0.00      27/54          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [967]
                0.00    0.00      27/54          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_buckets(unsigned long) [966]
[939]    0.0    0.00    0.00      54         std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > const&) [939]
                0.00    0.00      54/52382       __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::new_allocator() [412]
-----------------------------------------------
                0.00    0.00       2/49          std::vector<Seed, std::allocator<Seed> >::_M_move_assign(std::vector<Seed, std::allocator<Seed> >&&, std::integral_constant<bool, true>) [1265]
                0.00    0.00       5/49          std::vector<Seed, std::allocator<Seed> >::~vector() [1026]
                0.00    0.00      20/49          void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int&, double&) [995]
                0.00    0.00      22/49          void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int const&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int const&, double&) [276]
[940]    0.0    0.00    0.00      49         std::_Vector_base<Seed, std::allocator<Seed> >::_M_get_Tp_allocator() [940]
-----------------------------------------------
                0.00    0.00      15/44          __gnu_cxx::new_allocator<DirectedEdge>::allocate(unsigned long, void const*) [983]
                0.00    0.00      29/44          __gnu_cxx::new_allocator<DirectedEdge>::max_size() const [956]
[941]    0.0    0.00    0.00      44         __gnu_cxx::new_allocator<DirectedEdge>::_M_max_size() const [941]
-----------------------------------------------
                0.00    0.00       1/43          std::_Vector_base<Seed, std::allocator<Seed> >::get_allocator() const [1184]
                0.00    0.00      42/43          std::vector<Seed, std::allocator<Seed> >::max_size() const [944]
[942]    0.0    0.00    0.00      43         std::_Vector_base<Seed, std::allocator<Seed> >::_M_get_Tp_allocator() const [942]
-----------------------------------------------
                0.00    0.00      42/42          std::allocator_traits<std::allocator<Seed> >::max_size(std::allocator<Seed> const&) [945]
[943]    0.0    0.00    0.00      42         __gnu_cxx::new_allocator<Seed>::max_size() const [943]
                0.00    0.00      42/63          __gnu_cxx::new_allocator<Seed>::_M_max_size() const [936]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<Seed, std::allocator<Seed> >::_M_check_len(unsigned long, char const*) const [973]
[944]    0.0    0.00    0.00      42         std::vector<Seed, std::allocator<Seed> >::max_size() const [944]
                0.00    0.00      42/42          std::vector<Seed, std::allocator<Seed> >::_S_max_size(std::allocator<Seed> const&) [946]
                0.00    0.00      42/43          std::_Vector_base<Seed, std::allocator<Seed> >::_M_get_Tp_allocator() const [942]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<Seed, std::allocator<Seed> >::_S_max_size(std::allocator<Seed> const&) [946]
[945]    0.0    0.00    0.00      42         std::allocator_traits<std::allocator<Seed> >::max_size(std::allocator<Seed> const&) [945]
                0.00    0.00      42/42          __gnu_cxx::new_allocator<Seed>::max_size() const [943]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<Seed, std::allocator<Seed> >::max_size() const [944]
[946]    0.0    0.00    0.00      42         std::vector<Seed, std::allocator<Seed> >::_S_max_size(std::allocator<Seed> const&) [946]
                0.00    0.00      42/42          std::allocator_traits<std::allocator<Seed> >::max_size(std::allocator<Seed> const&) [945]
                0.00    0.00      42/53732       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [408]
-----------------------------------------------
                0.00    0.00      20/42          void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int&, double&) [995]
                0.00    0.00      22/42          void std::vector<Seed, std::allocator<Seed> >::_M_realloc_insert<int const&, double&>(__gnu_cxx::__normal_iterator<Seed*, std::vector<Seed, std::allocator<Seed> > >, int const&, double&) [276]
[947]    0.0    0.00    0.00      42         std::vector<Seed, std::allocator<Seed> >::_S_relocate(Seed*, Seed*, Seed*, std::allocator<Seed>&) [947]
                0.00    0.00      42/42          std::vector<Seed, std::allocator<Seed> >::_S_do_relocate(Seed*, Seed*, Seed*, std::allocator<Seed>&, std::integral_constant<bool, true>) [948]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<Seed, std::allocator<Seed> >::_S_relocate(Seed*, Seed*, Seed*, std::allocator<Seed>&) [947]
[948]    0.0    0.00    0.00      42         std::vector<Seed, std::allocator<Seed> >::_S_do_relocate(Seed*, Seed*, Seed*, std::allocator<Seed>&, std::integral_constant<bool, true>) [948]
                0.00    0.00      42/42          Seed* std::__relocate_a<Seed*, Seed*, std::allocator<Seed> >(Seed*, Seed*, Seed*, std::allocator<Seed>&) [949]
-----------------------------------------------
                0.00    0.00      42/42          std::vector<Seed, std::allocator<Seed> >::_S_do_relocate(Seed*, Seed*, Seed*, std::allocator<Seed>&, std::integral_constant<bool, true>) [948]
[949]    0.0    0.00    0.00      42         Seed* std::__relocate_a<Seed*, Seed*, std::allocator<Seed> >(Seed*, Seed*, Seed*, std::allocator<Seed>&) [949]
                0.00    0.00     126/126         Seed* std::__niter_base<Seed*>(Seed*) [930]
                0.00    0.00      42/42          Seed* std::__relocate_a_1<Seed*, Seed*, std::allocator<Seed> >(Seed*, Seed*, Seed*, std::allocator<Seed>&) [950]
-----------------------------------------------
                0.00    0.00      42/42          Seed* std::__relocate_a<Seed*, Seed*, std::allocator<Seed> >(Seed*, Seed*, Seed*, std::allocator<Seed>&) [949]
[950]    0.0    0.00    0.00      42         Seed* std::__relocate_a_1<Seed*, Seed*, std::allocator<Seed> >(Seed*, Seed*, Seed*, std::allocator<Seed>&) [950]
                0.00    0.00    3068/4602        Seed* std::__addressof<Seed>(Seed&) [709]
                0.00    0.00    1534/1534        void std::__relocate_object_a<Seed, Seed, std::allocator<Seed> >(Seed*, Seed*, std::allocator<Seed>&) [882]
-----------------------------------------------
                0.00    0.00       3/39          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::begin() [1068]
                0.00    0.00       9/39          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [997]
                0.00    0.00      27/39          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [177]
[951]    0.0    0.00    0.00      39         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [951]
-----------------------------------------------
                0.00    0.00      32/32          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [953]
[952]    0.0    0.00    0.00      32         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [952]
-----------------------------------------------
                0.00    0.00      32/32          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets() [954]
[953]    0.0    0.00    0.00      32         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [953]
                0.00    0.00      32/32          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [952]
                0.00    0.00      27/27          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [967]
-----------------------------------------------
                0.00    0.00       5/32          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable() [1018]
                0.00    0.00      27/32          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [177]
[954]    0.0    0.00    0.00      32         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets() [954]
                0.00    0.00      32/32          std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [953]
-----------------------------------------------
                0.00    0.00       1/31          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_M_default_initialize(unsigned long) [1261]
                0.00    0.00       2/31          std::vector<DirectedEdge, std::allocator<DirectedEdge> >::~vector() [1139]
                0.00    0.00      28/31          void std::vector<DirectedEdge, std::allocator<DirectedEdge> >::_M_realloc_insert<DirectedEdge>(__gnu_cxx::__normal_iterator<DirectedEdge*, std::vector<DirectedEdge, std::allocator<DirectedEdge> > >, DirectedEdge&&) [991]
[955]    0.0    0.00    0.00      31         std::_Vector_base<DirectedEdge, std::allocator<DirectedEdge> >::_M_get_Tp_allocator() [955]
-----------------------------------------------
                0.00    0.00      29/29          std::allocator_traits<std::allocator<DirectedEdge> >::max_size(std::allocator<DirectedEdge> const&) [957]
[956]    0.0    0.00    0.00      29         __gnu_cxx::new_allocator<DirectedEdge>::max_size() const [956]
